SIM_AV,SIM_DEC,SIM_DLMU,SIM_EXPOSURE_g,SIM_EXPOSURE_i,SIM_EXPOSURE_r,SIM_HOSTLIB_GALID,SIM_LENSDMU,SIM_LIBID,SIM_MAGSMEAR_COH,SIM_MODEL_INDEX,SIM_MODEL_NAME,SIM_MWEBV,SIM_NGEN_LIBID,SIM_NOBS_UNDEFINED,SIM_PEAKMAG_g,SIM_PEAKMAG_i,SIM_PEAKMAG_r,SIM_PEAKMJD,SIM_RA,SIM_REDSHIFT_CMB,SIM_REDSHIFT_FLAG,SIM_REDSHIFT_HELIO,SIM_REDSHIFT_HOST,SIM_RV,SIM_SEARCHEFF_MASK,SIM_SUBSAMPLE_INDEX,SIM_TEMPLATE_INDEX,SIM_TYPE_INDEX,SIM_TYPE_NAME,SIM_VPEC,delta_t_g,delta_t_i,delta_t_r,fluxcal_g,fluxcal_i,fluxcal_r,fluxcalerr_g,fluxcalerr_i,fluxcalerr_r,host_photoz,host_specz,libid,mag_g,mag_i,mag_r,magerr_g,magerr_i,magerr_r,magobs_g,magobs_i,magobs_r,median_delta_t_g,median_delta_t_i,median_delta_t_r,mjd_g,mjd_i,mjd_r,photflag_g,photflag_i,photflag_r,photprob_g,photprob_i,photprob_r,pkmag_g,pkmag_i,pkmag_r,pkmjd,psf_sig1_g,psf_sig1_i,psf_sig1_r,sky_sig_g,sky_sig_i,sky_sig_r,snid,snr_g,snr_i,snr_r,z,zeropt_g,zeropt_i,zeropt_r,offset,logprob,true_label,skymap_filename,area_fifty,area_ninety
-9.0,54.20431137084961,35.59892654418945,1.0,1.0,1.0,-9,0.0,2617,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01878545619547367,1,0,99.0,-9.0,99.0,58375.94921875,28.690439224243164,0.03004448115825653,1,0.03100879304111004,0.03100879304111004,-9.0,3,-9,356,0,UNKNOWN ,81.64078521728516,"[0.9120399999956135, 1.0927500000034343, 0.9953299999979208, 2.9984299999996438, 1.0032500000015716, 1.0098900000011781, 0.9881099999984144, 1.0397200000006706, 0.7893799999947078, 1.1195300000035786, 0.9804700000022422]",[],"[0.9964899999977206, 1.0051800000001094, 1.0180200000031618, 1.9138000000020838, 1.064539999999397, 1.0994900000005146, 0.7678999999989173, 1.1364899999971385, 1.0128600000025472, 0.8598700000002282, 1.0329899999996996, 0.9380099999980303]",[826.88434 319.05533],[],[984.5062],[59.03007  62.295574],[],[68.527794],-9.0,-9.0,2617,[20.206388 21.240335],[],[20.016954],[0.07752796 0.21204156],[],[0.0755924],1.0032500000015716,nan,1.0154400000028545,1.0032500000015716,nan,1.0154400000028545,[58376.45148 58377.36352],[],[58377.40911],[4096 6144],[],[4096],[],[],[],99.0,-9.0,99.0,58375.94921875,[],[],[],[],[],[],1842618,[0.07138855 0.19525006],[],[0.06960626],0.03100879304111004,[],[],[],0.3249707008698565,3.3925448055467577,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1871.fits,0.6717460823577425,2.290964485984472
-9.0,-4.20382022857666,36.1352653503418,1.0,1.0,1.0,-9,0.0,4261,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.014864781871438026,1,0,99.0,-9.0,99.0,58397.1953125,85.10620880126953,0.03837186470627785,1,0.03541180118918419,0.03541180118918419,-9.0,3,-9,521,0,UNKNOWN ,-805.8381958007812,[],[],[],[],[],[445.20526],[],[],[51.76037],-9.0,-9.0,4261,[],[],[20.8786],[],[],[0.12626033],nan,nan,nan,nan,nan,nan,[],[],[58397.45644],[],[],[4096],[],[],[],99.0,-9.0,99.0,58397.1953125,[],[],[],[],[],[],1844262,[],[],[0.11626181],0.03541180118918419,[],[],[],0.8767598944283528,2.6446824405746514,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1872.fits,3.529763207474974,12.481470853895987
-9.0,43.87928009033203,33.485538482666016,1.0,1.0,1.0,-9,0.0,4311,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.032153159379959106,1,0,99.0,-9.0,99.0,58370.0078125,251.9380645751953,0.011512590572237968,1,0.01237389538437128,0.01237389538437128,-9.0,3,-9,414,0,UNKNOWN ,251.9642791748047,"[3.008190000000468, 2.9997000000003027, 2.921279999995022, 3.0587700000032783, 2.9404100000028848]",[],"[3.0059800000017276, 3.021050000003015, 9.03733999999531, 2.9214300000021467]",[2175.1045],[],[5056.1943],[63.792343],[],[85.19426],-9.0,-9.0,4311,[19.1563],[],[18.24044],[0.03185065],[],[0.01829854],2.9997000000003027,nan,3.0135150000023714,2.9997000000003027,nan,3.0135150000023714,[58371.19593],[],[58371.13694],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58370.0078125,[],[],[],[],[],[],1844312,[0.0293284],[],[0.01684948],0.01237389538437128,[],[],[],0.37288589492725055,3.6707245988516966,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1873.fits,0.14124444891381277,0.47421070255999287
-9.0,38.022621154785156,34.91522216796875,1.0,1.0,1.0,-9,0.0,4699,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.1500333994626999,1,0,99.0,-9.0,99.0,58376.68359375,238.97393798828125,0.02208782732486725,1,0.021745044738054276,0.021745044738054276,-9.0,3,-9,271,0,UNKNOWN ,-34.08152770996094,"[3.9789400000008754, 3.942560000003141, 3.0003599999981816]",[],"[4.01539000000048, 4.039339999995718]",[1235.9141],[],[1859.6829],[94.98963],[],[83.959145],-9.0,-9.0,4699,[19.77003],[],[19.326403],[0.08346757],[],[0.04902967],3.942560000003141,nan,4.027364999998099,3.942560000003141,nan,4.027364999998099,[58377.19409],[],[58377.12926],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58376.68359375,[],[],[],[],[],[],1844700,[0.0768578],[],[0.04514702],0.021745044738054276,[],[],[],0.2104339770415441,3.4051876491723068,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1874.fits,0.7067311155987637,2.4239022420014016
-9.0,38.06275939941406,36.611446380615234,1.0,1.0,1.0,-9,0.0,4716,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.007463439367711544,1,0,99.0,-9.0,99.0,58429.234375,75.38037109375,0.047363027930259705,1,0.046707358211278915,0.046707358211278915,-9.0,3,-9,517,0,UNKNOWN ,-228.17123413085938,"[0.0014300000038929284, 0.9726799999989453, 0.023170000000391155, 1.001349999998638, 0.0014099999971222132, 1.0032200000059674, 0.0014099999971222132, 1.9767900000006193, 0.0023599999985890463, 3.0017599999991944, 0.009519999999611173, 0.9818000000013853, 0.0014000000010128133, 2.027620000000752, 1.020700000000943, 0.0004599999956553802, 1.7667599999986123, 0.09964000000036322]",[],"[0.027360000000044238, 1.0460699999966891, 0.0004600000029313378, 0.9081599999990431, 0.030480000001261942, 0.9428699999989476, 0.04454999999870779, 1.9698700000008103, 0.0004599999956553802, 1.0107500000012806, 0.00046999999904073775, 2.0032500000015716, 0.0019000000029336661, 4.059819999994943, 0.00047000000631669536, 1.92095999999583, 0.016400000000430737, 4.039770000003045]",[400.44498],[],[ 818.5652 1052.6334],[48.659824],[],[77.4832  66.54115],-9.0,-9.0,4716,[20.993643],[],[20.217367 19.944307],[0.13196461],[],[0.10279787 0.06865038],0.5361599999996542,nan,0.47635499999887543,0.5361599999996542,nan,0.47635499999887543,[58430.39873],[],[58430.4522  58430.45266],[4096],[],[6144 4096],[],[],[],99.0,-9.0,99.0,58429.234375,[],[],[],[],[],[],1844717,[0.12151438],[],[0.09465734 0.06321398],0.046707358211278915,[],[],[],1.397069113550699,2.2903898128084053,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1875.fits,8.323017490628146,28.803808911788106
-9.0,59.14390182495117,36.222862243652344,1.0,1.0,1.0,-9,0.0,4839,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.038079168647527695,1,0,99.0,-9.0,99.0,58335.17578125,337.03668212890625,0.03978114202618599,1,0.04018203914165497,0.04018203914165497,-9.0,3,-9,517,0,UNKNOWN ,-107.61483764648438,"[1.068090000000666, 0.9848700000002282, 4.031859999995504, 1.0040100000042003, 0.9484299999967334, 1.980199999998149, 1.004030000003695, 1.0161799999987124, 1.0235299999985727, 1.0469599999996717, 0.9839199999987613, 0.972170000000915]",[],"[1.001960000001418, 0.9968899999948917, 4.00398000000132, 1.0177000000039698, 1.069229999993695, 0.9272400000045309, 1.0338300000003073, 1.0143699999971432, 1.9015199999994365, 1.0788099999990663, 0.9773500000010245, 0.9406100000051083, 1.1039899999959744, 0.059450000000651926, 0.8015200000008917]",[674.3549],[],[1310.7385   632.44794],[51.649197],[],[73.75224 64.78081],-9.0,-9.0,4839,[20.42778],[],[19.706211 20.497438],[0.08317731],[],[0.06110672 0.11123755],1.0101050000012037,nan,1.0143699999971432,1.0101050000012037,nan,1.0143699999971432,[58336.32392],[],[58336.34255 58337.34451],[4096],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58335.17578125,[],[],[],[],[],[],1844840,[0.07659052],[],[0.0562677  0.10242868],0.04018203914165497,[],[],[],1.3582059838360563,2.612750988093859,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1876.fits,2.425012300878213,7.98131852940693
-9.0,59.9715690612793,34.970455169677734,1.0,1.0,1.0,-9,0.0,5141,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.14206574857234955,1,0,99.0,-9.0,99.0,58697.53125,262.2211608886719,0.02266172505915165,1,0.02166001684963703,0.02166001684963703,-9.0,3,-9,521,0,UNKNOWN ,-346.0120544433594,"[0.9965599999995902, 1.0035900000002584, 0.9991899999949965, 1.0004400000034366, 0.9954599999982747, 0.918839999998454, 1.0027499999996508, 0.9969100000016624, 1.001109999997425, 0.9996000000028289, 0.9855299999981071, 0.9993700000050012, 2.008799999995972, 0.9917800000039279, 1.08524000000034]",[],"[0.9965200000006007, 1.003870000000461, 0.99938999999722, 1.0018600000039442, 0.9946100000015576, 0.9177999999956228, 1.0007600000026287, 2.000050000002375, 0.9995899999994435, 0.9885099999955855, 0.9998000000050524, 3.0001499999998487, 1.0841899999941234, 1.0211100000014994]",[835.3557],[],[2620.8743 1028.5673],[55.82796],[],[74.60199 52.77785],-9.0,-9.0,5141,[20.195322],[],[18.953884 19.969418],[0.07257886],[],[0.03091249 0.05572484],0.9993700000050012,nan,1.0002800000038405,0.9993700000050012,nan,1.0002800000038405,[58699.31021],[],[58699.28174 58700.27826],[6144],[],[4096 4096],[],[],[],99.0,-9.0,99.0,58697.53125,[],[],[],[],[],[],1845142,[0.06683137],[],[0.02846454 0.05131201],0.02166001684963703,[],[],[],0.25888074734405236,3.841934355770048,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1877.fits,0.21000765223359547,0.7051443604919447
-9.0,57.034420013427734,34.11519241333008,1.0,1.0,1.0,-9,0.0,5252,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.017331939190626144,1,0,99.0,-9.0,99.0,58688.72265625,34.65610885620117,0.015346206724643707,1,0.01583162136375904,0.01583162136375904,-9.0,3,-9,63,0,UNKNOWN ,-31.16453742980957,"[0.000910000002477318, 2.96302999999898, 0.0008999999990919605, 2.9879299999956856, 0.03536000000167405, 3.003519999998389, 0.00047000000631669536, 4.020669999998063, 0.0004799999951501377, 2.971270000001823, 0.02275999999983469]",[],"[0.02397999999811873, 3.0373100000069826, 0.021899999999732245, 2.9763899999961723, 0.019800000001851004, 3.0002000000022235, 0.0004799999951501377, 3.9562999999980093, 0.000910000002477318, 3.042520000002696]",[],[],[614.37823 623.072  ],[],[],[68.891266 76.29825 ],-9.0,-9.0,5252,[],[],[20.52891  20.513655],[],[],[0.12177501 0.13298607],0.03536000000167405,nan,1.5001849999971455,0.03536000000167405,nan,1.5001849999971455,[],[],[58690.41035 58690.43433],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58688.72265625,[],[],[],[],[],[],1845253,[],[],[0.11213169 0.12245494],0.01583162136375904,[],[],[],0.6556053089012603,3.10123628669371,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1878.fits,0.7471621038394936,2.586308972829772
-9.0,5.374000072479248,36.08979797363281,1.0,1.0,1.0,-9,0.0,5800,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01944677159190178,1,0,99.0,-9.0,99.0,58378.3125,47.999961853027344,0.03743491321802139,1,0.039110805839300156,0.039110805839300156,-9.0,3,-9,518,0,UNKNOWN ,297.4604797363281,"[2.9748400000025867, 1.9173500000033528, 1.0980999999956111, 11.922340000004624]",[],"[3.063509999999951, 2.8269799999980023, 1.0690699999977369]",[580.14056],[],[1189.1609],[50.029484],[],[61.268192],-9.0,-9.0,5800,[20.591167],[],[19.811897],[0.0936532],[],[0.05595312],2.4460950000029698,nan,2.8269799999980023,2.4460950000029698,nan,2.8269799999980023,[58379.46485],[],[58379.41904],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58378.3125,[],[],[],[],[],[],1845801,[0.08623683],[],[0.05152221],0.039110805839300156,[],[],[],0.3959122335913203,2.829583245614824,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1879.fits,2.7598558076913418,9.225893549436892
-9.0,8.61223030090332,34.81195831298828,1.0,1.0,1.0,-9,0.0,6133,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.009948214516043663,1,0,99.0,-9.0,99.0,58652.5078125,169.2523651123047,0.021071430295705795,1,0.021052386611700058,0.021052386611700058,-9.0,3,-9,521,0,UNKNOWN ,350.9972229003906,[7.96654000000126],[],"[8.002959999997984, 6.9977599999983795]",[1803.3253],[],[4591.4497],[177.09914],[],[125.200066],-9.0,-9.0,6133,[19.359816],[],[18.345125],[0.10665278],[],[0.02961315],7.96654000000126,nan,7.500359999998182,7.96654000000126,nan,7.500359999998182,[58654.23317],[],[58654.17396],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58652.5078125,[],[],[],[],[],[],1846134,[0.09820698],[],[0.02726809],0.021052386611700058,[],[],[],0.7689421254208034,3.105370738943905,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1880.fits,0.9555911106303644,3.2617010890122726
-9.0,28.855180740356445,33.622528076171875,1.0,1.0,1.0,-9,0.0,6786,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.13492940366268158,1,0,99.0,-9.0,99.0,58691.2421875,306.81671142578125,0.012235548347234726,1,0.014751662500202656,0.014751662500202656,-9.0,3,-9,517,0,UNKNOWN ,481.0047302246094,"[1.9871100000018487, 1.0147300000026007, 0.9957299999950919, 1.0009900000004563, 3.00166999999783, 0.9965700000029756, 1.0033000000039465, 0.9990999999936321, 1.0003100000030827, 0.9955499999996391, 0.920140000001993, 1.003129999997327, 0.9968799999987823, 1.0014400000000023, 0.999759999998787]",[],"[0.9928799999979674, 0.9942300000038813, 0.9939999999987776, 0.9603700000006938, 1.0012900000001537, 1.020779999998922, 1.9818900000027497, 0.9965499999962049, 1.0035700000007637, 0.9991700000027777, 1.0015199999979814, 0.9948000000003958, 0.9161699999967823, 1.002730000000156, 0.996900000005553, 1.0015199999979814, 0.9996899999969173, 0.9540100000012899]",[1563.6323   392.12024],[],[  426.92245 11477.822    5355.8545   2018.8156    826.22516   397.52127],[60.992657 46.338867],[],[ 52.67431  133.54065   91.409065  67.67163   70.53316   50.46428 ],-9.0,-9.0,6786,[19.514664 21.016453],[],[20.924128 17.350351 18.177929 19.237259 20.207253 21.001598],[0.04236164 0.1283382 ],[],[0.13399224 0.01263525 0.0185349  0.03640322 0.0927096  0.13786484],1.0003100000030827,nan,0.9980350000041653,1.0003100000030827,nan,0.9980350000041653,[58693.31637 58694.3311 ],[],[58691.35735 58692.35023 58693.34446 58694.33846 58695.29883 58696.30012],[4096 4096],[],[4096 6144 4096 4096 4096 4096],[],[],[],99.0,-9.0,99.0,58691.2421875,[],[],[],[],[],[],1846787,[0.03900703 0.11817515],[],[0.12338144 0.01163467 0.01706713 0.03352046 0.08536796 0.12694737],0.014751662500202656,[],[],[],0.09723787558506242,4.262266537715284,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1881.fits,0.11420638814302524,0.3810660523661281
-9.0,56.24232864379883,36.78972625732422,1.0,1.0,1.0,-9,0.0,8841,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.01716127060353756,1,0,99.0,-9.0,99.0,58663.94140625,188.69253540039062,0.051321856677532196,1,0.04958527907729149,0.04958527907729149,-9.0,3,-9,472,0,UNKNOWN ,-341.7991943359375,"[2.999210000001767, 6.003499999998894, 2.9812999999994645, 3.00003000000288]",[],"[5.933099999994738, 3.017070000001695, 2.980520000004617, 3.0474899999971967]",[350.5134],[],[651.8073],[43.109962],[],[53.680313],-9.0,-9.0,8841,[21.138239],[],[20.464703],[0.13356812],[],[0.08943874],2.9996200000023236,nan,3.032279999999446,2.9996200000023236,nan,3.032279999999446,[58665.19663],[],[58665.26735],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58663.94140625,[],[],[],[],[],[],1848842,[0.12299091],[],[0.08235611],0.04958527907729149,[],[],[],4.233916964645273,1.719313886807694,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1882.fits,25.623096192370628,79.52187797667192
-9.0,28.143829345703125,32.829322814941406,1.0,1.0,1.0,-9,0.0,8981,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.15288332104682922,1,0,99.0,-9.0,99.0,58635.42578125,298.36883544921875,0.008523792959749699,1,0.010052681900560856,0.010052681900560856,-9.0,3,-9,411,0,UNKNOWN ,223.31309509277344,"[1.9845700000005309, 0.9317100000043865, 1.0495999999984633, 0.9818200000008801, 2.021889999996347, 0.9975400000039372, 0.984519999998156, 0.9720200000010664, 3.0827399999980116, 2.8997700000036275]",[],"[0.9971000000005006, 1.017229999997653, 1.03867000000173, 0.9443399999945541, 2.0558400000008987, 0.9799800000037067, 1.0198200000013458, 1.0014400000000023, 1.0099300000001676, 1.8428299999941373, 1.1602700000003097, 0.8210400000025402, 1.055159999996249, 1.0702700000038021, 1.014130000003206, 0.9830699999947683, 0.9781100000036531]",[2306.0725],[],[19941.041   8140.7227  2777.132   1119.3679],[62.601357],[],[154.01309  105.826935 101.39591   67.095955],-9.0,-9.0,8981,[19.092817],[],[16.75063  17.723343 18.891008 19.877567],[0.02948089],[],[0.00838764 0.01411767 0.03965096 0.06509585],1.0235700000012002,nan,1.014130000003206,1.0235700000012002,nan,1.014130000003206,[58637.45477],[],[58636.40598 58637.42321 58638.46188 58639.40622],[4096],[],[4096 6144 4096 4096],[],[],[],99.0,-9.0,99.0,58635.42578125,[],[],[],[],[],[],1848982,[0.02714631],[],[0.00772342 0.0129997  0.03651102 0.05994093],0.010052681900560856,[],[],[],0.15886234836146124,3.744592589567771,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1883.fits,0.079977910539666,0.26681635288777217
-9.0,29.345609664916992,34.432037353515625,1.0,1.0,1.0,-9,0.0,9042,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.057006075978279114,1,0,99.0,-9.0,99.0,58798.59765625,94.8646469116211,0.017749018967151642,1,0.01684550568461418,0.01684550568461418,-9.0,3,-9,517,0,UNKNOWN ,-194.99778747558594,"[4.885600000001432, 1.105680000000575, 5.920579999998154]",[],"[0.0018500000005587935, 0.0956099999966682, 4.892570000003616, 1.043310000000929, 1.1171099999992293, 4.913820000001579]",[3436.5984],[],[7215.4243 7224.5737 7642.8125],[276.99112],[],[240.29636 267.9082  245.32437],-9.0,-9.0,9042,[18.65968],[],[17.854345 17.85297  17.791866],[0.08753201],[],[0.03616722 0.04027203 0.03485919],4.885600000001432,nan,1.0802100000000792,4.885600000001432,nan,1.0802100000000792,[58799.50772],[],[58799.34674 58799.34859 58799.4442 ],[4096],[],[4096 4096 6144],[],[],[],99.0,-9.0,99.0,58798.59765625,[],[],[],[],[],[],1849043,[0.08060037],[],[0.03330315 0.03708291 0.0320987 ],0.01684550568461418,[],[],[],0.22173146450107867,3.801281994076098,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1884.fits,0.2757719808265943,0.9337569140556722
-9.0,0.5274800062179565,35.41975021362305,1.0,1.0,1.0,-9,0.0,94,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.03452705964446068,1,0,99.0,-9.0,99.0,58352.765625,10.485939979553223,0.027713000774383545,1,0.028669411316514015,0.028669411316514015,-9.0,3,-9,456,0,UNKNOWN ,-60.401729583740234,"[3.0173199999990175, 2.9812099999981, 2.9945299999963026]",[],"[0.08533000000170432, 2.97834999999759, 0.07736000000295462, 3.859810000001744, 3.020729999996547, 3.0178200000009383]",[],[],[1008.4323 1179.722 ],[],[],[120.8949 100.8631],-9.0,-9.0,94,[],[],[19.990883 19.82055 ],[],[],[0.13019402 0.09285011],2.9945299999963026,nan,2.9980849999992643,2.9945299999963026,nan,2.9980849999992643,[],[],[58354.33487 58354.4202 ],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58352.765625,[],[],[],[],[],[],1850095,[],[],[0.119884   0.08549734],0.028669411316514015,[],[],[],0.8543472581351529,2.565298412607355,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1885.fits,1.9553353440268897,6.701833619197162
-9.0,53.056270599365234,36.88916778564453,1.0,1.0,1.0,-9,0.0,1029,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.04358229041099548,1,0,99.0,-9.0,99.0,58634.7265625,308.3026428222656,0.05353283882141113,1,0.05392732098698616,0.05392732098698616,-9.0,3,-9,512,0,UNKNOWN ,-93.33335876464844,"[0.014789999993809033, 1.984390000005078, 1.0056499999991502, 0.000919999998586718, 0.9928599999984726, 1.0021000000051572, 0.9720699999961653, 0.0014200000005075708, 1.0079299999997602, 1.00228000000061, 0.9929800000027171, 0.000919999998586718, 0.997510000001057, 1.0017599999991944, 0.9530099999974482, 3.0873199999987264, 0.0018400000044493936, 2.002730000000156, 0.8918599999960861, 0.025880000001052395, 0.919529999999213]",[],"[0.02186000000074273, 0.997190000001865, 0.9375299999956042, 1.1205100000006496, 0.0013899999976274557, 2.0072199999995064, 0.9926500000001397, 0.00047000000631669536, 0.9785199999969336, 1.016139999999723, 1.0050400000036461, 0.0004899999985354953, 2.006999999997788, 0.8434399999969173, 0.0013600000020232983, 1.978900000001886, 1.0425899999972899, 0.006500000003143214, 1.082510000000184, 0.9985200000010082, 0.9774299999990035, 0.046829999999317806, 0.9466099999990547]",[],[],[664.81415 627.5782 ],[],[],[50.603077 57.269257],-9.0,-9.0,1029,[],[],[20.443249 20.50583 ],[],[],[0.08266211 0.09910225],0.9928599999984726,nan,0.9785199999969336,0.9928599999984726,nan,0.9785199999969336,[],[],[58635.39039 58635.41225],[],[],[4096 6144],[],[],[],99.0,-9.0,99.0,58634.7265625,[],[],[],[],[],[],1851030,[],[],[0.07611612 0.09125438],0.05392732098698616,[],[],[],0.6638778028559148,3.123998796848038,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1886.fits,0.8587010638631286,3.048763311050242
-9.0,21.719810485839844,35.6568717956543,1.0,1.0,1.0,-9,0.0,1763,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.020685266703367233,1,0,99.0,-9.0,99.0,58375.26953125,312.61309814453125,0.030835814774036407,1,0.031903695315122604,0.031903695315122604,-9.0,3,-9,501,0,UNKNOWN ,15.775919914245605,"[3.085429999999178, 2.9467600000061793, 2.88521000000037, 2.9789999999993597]",[],"[3.061710000001767, 5.983989999993355]",[595.01733],[],[1208.0802],[57.007908],[],[66.85067],-9.0,-9.0,1763,[20.563675],[],[19.79476],[0.10404837],[],[0.0600952],2.9628800000027695,nan,4.522849999997561,2.9628800000027695,nan,4.522849999997561,[58376.23022],[],[58376.18903],[6144],[],[4096],[],[],[],99.0,-9.0,99.0,58375.26953125,[],[],[],[],[],[],1851764,[0.09580882],[],[0.05533629],0.031903695315122604,[],[],[],0.4552952664893168,3.4438362191982925,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1887.fits,0.6232814367517578,2.1154757278027074
-9.0,58.69255065917969,34.3450927734375,1.0,1.0,1.0,-9,0.0,2560,0.0,7,SIMSED.BULLA-BNS-M2-2COMP       ,0.037868741899728775,1,0,99.0,-9.0,99.0,58343.09765625,56.585479736328125,0.01706111431121826,1,0.016166305169463158,0.016166305169463158,-9.0,3,-9,264,0,UNKNOWN ,-371.331787109375,"[3.040469999999914, 2.9595100000005914, 2.972539999995206, 9.050960000000487]",[],"[2.9556400000001304, 3.0350300000063726, 3.0012900000001537, 2.9992099999944912, 0.8799500000022817, 1.0234199999977136, 1.0619200000001001]",[543.5033],[],[844.1351],[56.46395],[],[71.66132],-9.0,-9.0,2560,[20.661995],[],[20.183971],[0.11282332],[],[0.09219401],3.00650499999756,nan,2.9556400000001304,3.00650499999756,nan,2.9556400000001304,[58343.44948],[],[58343.49279],[4096],[],[6144],[],[],[],99.0,-9.0,99.0,58343.09765625,[],[],[],[],[],[],1852561,[0.10388888],[],[0.0848932],0.016166305169463158,[],[],[],0.18635493012287152,3.725130763479991,1.0,/projects/caps/uiucsn/elcid/sssundar/bulla-lightcurves-ztf-simlib-with-host-ext/1888.fits,0.30816905371121445,1.0522842001714614
